"id","pinpai","chexing","car_url","licheng","shangpai","pailiang","biansu","baojia","yuanjia"
533,"honda","SUV","https://www.guazi.com/sh/3f2a0f7739506150x.htm#fr_page=list&fr_pos=city&fr_no=5",4.66,"2016-01",1.8,"自动",10.9,16.3
534,"honda","SUV","https://www.guazi.com/sh/8c26e0ae2d67a856x.htm#fr_page=list&fr_pos=city&fr_no=6",2.47,"2017-12",1.5,"自动",18,22.1
535,"honda","SUV","https://www.guazi.com/sh/da82bbfc0864b16cx.htm#fr_page=list&fr_pos=city&fr_no=7",3.63,"2017-08",2,"自动",23,31.8
536,"honda","SUV","https://www.guazi.com/sh/f591c601ad960decx.htm#fr_page=list&fr_pos=city&fr_no=8",4.91,"2015-09",1.5,"自动",9.1,14.8
537,"honda","SUV","https://www.guazi.com/sh/ae795fadcf3437eex.htm#fr_page=list&fr_pos=city&fr_no=9",0.89,"2017-10",2,"自动",26.26,31.8
538,"honda","SUV","https://www.guazi.com/sh/bd3f443d3d95563fx.htm#fr_page=list&fr_pos=city&fr_no=10",2.57,"2017-04",1.8,"自动",12,16.3
539,"honda","SUV","https://www.guazi.com/sh/d71151378a4a3270x.htm#fr_page=list&fr_pos=city&fr_no=11",2.16,"2016-07",2.4,"自动",16,24.9
540,"honda","SUV","https://www.guazi.com/sh/f3d0de2777922f43x.htm#fr_page=list&fr_pos=city&fr_no=12",2.71,"2018-01",1.5,"自动",25.8,28.6
541,"honda","SUV","https://www.guazi.com/sh/9ff04fb84d242c08x.htm#fr_page=list&fr_pos=city&fr_no=13",8.97,"2016-05",1.5,"自动",10,15
542,"honda","SUV","https://www.guazi.com/sh/f49506d29e12e4e0x.htm#fr_page=list&fr_pos=city&fr_no=14",6.46,"2012-07",2,"自动",10.5,21
543,"honda","SUV","https://www.guazi.com/sh/eaa8931f11c5ae40x.htm#fr_page=list&fr_pos=city&fr_no=15",24.98,"2011-01",2,"自动",7,21.5
544,"honda","SUV","https://www.guazi.com/sh/e89dea92489dc8f6x.htm#fr_page=list&fr_pos=city&fr_no=16",3.01,"2016-12",2.4,"自动",19,26
545,"honda","SUV","https://www.guazi.com/sh/ff4fa0ca83d14269x.htm#fr_page=list&fr_pos=city&fr_no=17",4.24,"2016-11",2,"自动",24.9,31.8
546,"honda","SUV","https://www.guazi.com/sh/88128bd5ea704398x.htm#fr_page=list&fr_pos=city&fr_no=18",8.23,"2015-03",1.8,"自动",10.3,16.3
547,"honda","SUV","https://www.guazi.com/sh/e666c17e1829e861x.htm#fr_page=list&fr_pos=city&fr_no=19",2.58,"2016-11",1.5,"自动",10,14.8
548,"honda","SUV","https://www.guazi.com/sh/a20dd1a6a9a8db30x.htm#fr_page=list&fr_pos=city&fr_no=20",2.89,"2016-09",1.8,"自动",12,17.7
549,"honda","SUV","https://www.guazi.com/sh/04d65526e92f25b6x.htm#fr_page=list&fr_pos=city&fr_no=21",8.55,"2013-07",2,"自动",10.5,21
550,"honda","SUV","https://www.guazi.com/sh/c94c32e2e7d7b312x.htm#fr_page=list&fr_pos=city&fr_no=22",0.89,"2017-06",1.8,"自动",13.3,17.7
551,"honda","SUV","https://www.guazi.com/sh/cc82005cd13be32dx.htm#fr_page=list&fr_pos=city&fr_no=23",3.92,"2015-01",2,"自动",13.51,22.6
552,"honda","SUV","https://www.guazi.com/sh/248dc8843170d024x.htm#fr_page=list&fr_pos=city&fr_no=24",7.52,"2014-08",2.4,"自动",14,24.9
553,"honda","SUV","https://www.guazi.com/sh/bff6476592eb51aax.htm#fr_page=list&fr_pos=city&fr_no=25",3.55,"2015-03",2.4,"自动",14.5,24.9
554,"honda","SUV","https://www.guazi.com/sh/48fb86bd66f81bbfx.htm#fr_page=list&fr_pos=city&fr_no=26",4.42,"2015-09",1.8,"自动",12,17.8
555,"honda","SUV","https://www.guazi.com/sh/cb7358850fcb7641x.htm#fr_page=list&fr_pos=city&fr_no=27",3.66,"2016-08",2.4,"自动",16.5,24.9
556,"honda","SUV","https://www.guazi.com/sh/f28843e3006fa8f5x.htm#fr_page=list&fr_pos=city&fr_no=28",8.36,"2011-07",2.4,"自动",10.1,28.5
557,"honda","SUV","https://www.guazi.com/sh/957f8e7ca31d4a42x.htm#fr_page=list&fr_pos=city&fr_no=29",1.5,"2017-05",1.5,"自动",11.5,15
558,"honda","SUV","https://www.guazi.com/sh/a169487c654360a5x.htm#fr_page=list&fr_pos=city&fr_no=30",9.41,"2011-08",2.4,"自动",11,26
559,"honda","SUV","https://www.guazi.com/sh/64ccb765b6543ee4x.htm#fr_page=list&fr_pos=city&fr_no=31",2.35,"2016-02",1.5,"自动",9.4,14.8
560,"honda","SUV","https://www.guazi.com/sh/f0aed5ec2459bd81x.htm#fr_page=list&fr_pos=city&fr_no=32",2.44,"2016-12",1.5,"自动",11,14.8
561,"honda","SUV","https://www.guazi.com/sh/b364a35e0b184d4dx.htm#fr_page=list&fr_pos=city&fr_no=33",5.06,"2016-02",1.8,"自动",12.5,17.7
562,"honda","SUV","https://www.guazi.com/sh/d52f480af28e9017x.htm#fr_page=list&fr_pos=city&fr_no=34",3.99,"2016-08",2.4,"自动",17.5,24.9
563,"honda","SUV","https://www.guazi.com/sh/be6b364c5c18a356x.htm#fr_page=list&fr_pos=city&fr_no=35",4.41,"2017-04",2,"自动",24.7,31.8
564,"honda","SUV","https://www.guazi.com/sh/ec214a311f87fb2dx.htm#fr_page=list&fr_pos=city&fr_no=36",5.32,"2011-12",2.4,"自动",11.3,28.5
565,"honda","SUV","https://www.guazi.com/sh/fe6821e59db0fd0cx.htm#fr_page=list&fr_pos=city&fr_no=37",5.09,"2015-01",2.4,"自动",17,24.9
566,"honda","SUV","https://www.guazi.com/sh/8bf18161456d7277x.htm#fr_page=list&fr_pos=city&fr_no=38",11.35,"2013-09",2,"自动",11.11,22.6
567,"honda","SUV","https://www.guazi.com/sh/f6ee36d0e12c2039x.htm#fr_page=list&fr_pos=city&fr_no=39",12.46,"2015-01",2,"自动",13.5,19.5
568,"honda","SUV","https://www.guazi.com/sh/1d7967d67bb0d416x.htm#fr_page=list&fr_pos=city&fr_no=0",3.3,"2015-10",2,"自动",14.5,21.7
569,"honda","SUV","https://www.guazi.com/sh/3fa57b2ed332457dx.htm#fr_page=list&fr_pos=city&fr_no=1",3.36,"2015-07",1.8,"自动",11.4,17.8
570,"honda","SUV","https://www.guazi.com/sh/085613701e47dc50x.htm#fr_page=list&fr_pos=city&fr_no=2",13.02,"2012-06",2.4,"自动",11.35,26
571,"honda","SUV","https://www.guazi.com/sh/3641e05de975339ax.htm#fr_page=list&fr_pos=city&fr_no=3",14.51,"2010-07",2.4,"自动",8.7,28.5
572,"honda","SUV","https://www.guazi.com/sh/b8a0b3495ece3cd6x.htm#fr_page=list&fr_pos=city&fr_no=4",2.7,"2016-11",1.5,"自动",10.25,15
573,"honda","SUV","https://www.guazi.com/sh/7d8c997f0f8ade5ex.htm#fr_page=list&fr_pos=city&fr_no=5",0.5,"2017-10",1.5,"自动",24.25,27.5
574,"honda","SUV","https://www.guazi.com/sh/fed23dc1a0513e89x.htm#fr_page=list&fr_pos=city&fr_no=6",5.9,"2016-02",1.8,"自动",10.8,16.7
575,"honda","SUV","https://www.guazi.com/sh/4f57976a0a7aa221x.htm#fr_page=list&fr_pos=city&fr_no=7",5.26,"2015-06",2.4,"自动",15,26
576,"honda","SUV","https://www.guazi.com/sh/2b07996faa14927ax.htm#fr_page=list&fr_pos=city&fr_no=8",4.11,"2015-04",2.4,"自动",18,24.9
577,"honda","SUV","https://www.guazi.com/sh/0259443a9a8f4444x.htm#fr_page=list&fr_pos=city&fr_no=9",10.81,"2011-12",2.4,"自动",10,26
578,"kia","SUV","https://www.guazi.com/sh/70486e499c1723f8x.htm#fr_page=list&fr_pos=city&fr_no=0",3.96,"2017-02",1.6,"自动",9.8,18.1
579,"kia","SUV","https://www.guazi.com/sh/94bd4295a91d6096x.htm#fr_page=list&fr_pos=city&fr_no=1",1.53,"2016-10",2.4,"自动",20.99,31.3
580,"kia","SUV","https://www.guazi.com/sh/2598c2990db366edx.htm#fr_page=list&fr_pos=city&fr_no=2",8.4,"2010-07",2,"自动",4.1,20
581,"kia","SUV","https://www.guazi.com/sh/e4c69ab65df12e32x.htm#fr_page=list&fr_pos=city&fr_no=3",10.08,"2011-12",2,"自动",6.65,22.8
582,"kia","SUV","https://www.guazi.com/sh/f6ab3906e67a8bbdx.htm#fr_page=list&fr_pos=city&fr_no=4",0.5,"2016-10",1.6,"自动",14,21
583,"kia","SUV","https://www.guazi.com/sh/91492ca3e0f6204dx.htm#fr_page=list&fr_pos=city&fr_no=5",5.93,"2012-07",2.4,"自动",13.6,29.1
584,"kia","SUV","https://www.guazi.com/sh/958f783eeb317607x.htm#fr_page=list&fr_pos=city&fr_no=6",6.05,"2016-03",2,"自动",11.5,19.3
585,"kia","SUV","https://www.guazi.com/sh/4bf9263a6a60f71cx.htm#fr_page=list&fr_pos=city&fr_no=7",5.97,"2011-03",2.4,"自动",10.7,24.9
586,"kia","SUV","https://www.guazi.com/sh/1a5085954ba5c254x.htm#fr_page=list&fr_pos=city&fr_no=8",5.88,"2013-06",2,"自动",6,14.5
587,"kia","SUV","https://www.guazi.com/sh/14a04d83fe768e5fx.htm#fr_page=list&fr_pos=city&fr_no=9",1.01,"2016-05",1.6,"自动",7.8,15.3
588,"kia","SUV","https://www.guazi.com/sh/c907479cb61179bax.htm#fr_page=list&fr_pos=city&fr_no=10",9.47,"2014-09",2.4,"自动",15.7,31.3
589,"kia","SUV","https://www.guazi.com/sh/223dfe0057cf80e4x.htm#fr_page=list&fr_pos=city&fr_no=11",8.98,"2012-11",2.2,"自动",10.7,29.6
590,"kia","SUV","https://www.guazi.com/sh/f7a4cdf05f197638x.htm#fr_page=list&fr_pos=city&fr_no=12",2.68,"2011-06",2,"自动",6.84,22.7
591,"kia","SUV","https://www.guazi.com/sh/1bb18c95646a2c14x.htm#fr_page=list&fr_pos=city&fr_no=13",4.2,"2011-01",2.4,"自动",12.6,27.1
592,"kia","SUV","https://www.guazi.com/sh/2212d1cbf756e70fx.htm#fr_page=list&fr_pos=city&fr_no=14",2.71,"2016-09",2,"自动",10.7,19.3
593,"kia","SUV","https://www.guazi.com/sh/a382ff06b448640bx.htm#fr_page=list&fr_pos=city&fr_no=15",2.41,"2015-09",2,"自动",8.5,14.5
594,"kia","SUV","https://www.guazi.com/sh/b3052954a1565f11x.htm#fr_page=list&fr_pos=city&fr_no=16",4.4,"2015-12",2,"自动",8.5,19.3
595,"kia","SUV","https://www.guazi.com/sh/153a39a12a039b38x.htm#fr_page=list&fr_pos=city&fr_no=17",4.75,"2017-02",2,"自动",10.2,17.2
596,"kia","SUV","https://www.guazi.com/sh/da2c1409a66295e7x.htm#fr_page=list&fr_pos=city&fr_no=18",2.65,"2017-01",1.6,"自动",12,19.2
597,"kia","SUV","https://www.guazi.com/sh/7cfc759ecd95c57dx.htm#fr_page=list&fr_pos=city&fr_no=19",3.32,"2016-01",1.6,"自动",7.3,15.3
598,"kia","SUV","https://www.guazi.com/sh/020dd3909c4e9857x.htm#fr_page=list&fr_pos=city&fr_no=20",10.65,"2014-04",2,"自动",8,22.8
599,"kia","SUV","https://www.guazi.com/sh/5ed02451de35add2x.htm#fr_page=list&fr_pos=city&fr_no=21",12.24,"2014-01",2,"自动",7.1,14.5
600,"kia","SUV","https://www.guazi.com/sh/fcb777c5c789dfa4x.htm#fr_page=list&fr_pos=city&fr_no=22",2.66,"2015-08",2,"自动",9.2,19.3
601,"kia","SUV","https://www.guazi.com/sh/98c1fc956d1297a3x.htm#fr_page=list&fr_pos=city&fr_no=23",5.23,"2012-06",2,"自动",7.5,20.9
602,"kia","SUV","https://www.guazi.com/sh/1a280e3b74fd1948x.htm#fr_page=list&fr_pos=city&fr_no=24",5.18,"2016-02",1.6,"手动",6.5,12.8
603,"kia","SUV","https://www.guazi.com/sh/e730f5c036ff6e0cx.htm#fr_page=list&fr_pos=city&fr_no=25",3.75,"2012-10",2,"自动",8,18.4
604,"kia","SUV","https://www.guazi.com/sh/eba333f5b901a8cax.htm#fr_page=list&fr_pos=city&fr_no=26",11.36,"2013-01",2,"自动",7.9,22.8
605,"kia","SUV","https://www.guazi.com/sh/d2a09bf06a8fb389x.htm#fr_page=list&fr_pos=city&fr_no=27",4.21,"2016-09",1.6,"自动",9,15.3
606,"kia","SUV","https://www.guazi.com/sh/4569021c1f47a25ex.htm#fr_page=list&fr_pos=city&fr_no=28",7.1,"2013-10",2,"手动",5.35,13.4
607,"kia","SUV","https://www.guazi.com/sh/e9f80fb0c11e4514x.htm#fr_page=list&fr_pos=city&fr_no=29",7.26,"2014-03",3.8,"自动",16,45.2
608,"kia","SUV","https://www.guazi.com/sh/f3b34c2f65fdea17x.htm#fr_page=list&fr_pos=city&fr_no=30",4.57,"2016-08",1.6,"自动",7.11,15.3
609,"kia","SUV","https://www.guazi.com/sh/7abc7f82b8c295c0x.htm#fr_page=list&fr_pos=city&fr_no=31",6.59,"2014-02",2,"手动",6,11.9
610,"kia","SUV","https://www.guazi.com/sh/a3b5364c9aa13787x.htm#fr_page=list&fr_pos=city&fr_no=32",2.56,"2016-11",2,"自动",8.92,17.2
611,"kia","SUV","https://www.guazi.com/sh/ef0f816c40c90596x.htm#fr_page=list&fr_pos=city&fr_no=33",4.35,"2015-06",2,"自动",11,23.1
612,"kia","SUV","https://www.guazi.com/sh/291a0350822b664fx.htm#fr_page=list&fr_pos=city&fr_no=34",2.15,"2015-09",2,"手动",7.3,18.9
613,"kia","SUV","https://www.guazi.com/sh/4ada78b007fca1a0x.htm#fr_page=list&fr_pos=city&fr_no=35",8.62,"2014-01",2,"自动",6.65,21.5
614,"kia","SUV","https://www.guazi.com/sh/96878ff0535d31bex.htm#fr_page=list&fr_pos=city&fr_no=36",2.98,"2017-01",2,"自动",12.1,19.3
615,"kia","SUV","https://www.guazi.com/sh/9af978dca3261426x.htm#fr_page=list&fr_pos=city&fr_no=37",8.95,"2013-08",2,"自动",6.4,13
616,"kia","SUV","https://www.guazi.com/sh/60268d980933e6f9x.htm#fr_page=list&fr_pos=city&fr_no=38",3.27,"2016-09",1.6,"自动",12,21
617,"kia","SUV","https://www.guazi.com/sh/f13ddfa16b698e31x.htm#fr_page=list&fr_pos=city&fr_no=39",1.97,"2016-05",2,"自动",12,19.3
618,"kia","SUV","https://www.guazi.com/sh/0282ecff9d34ce06x.htm#fr_page=list&fr_pos=city&fr_no=0",12.08,"2013-01",2.4,"自动",11,29.1
619,"kia","SUV","https://www.guazi.com/sh/f8ab77a2f9ad2709x.htm#fr_page=list&fr_pos=city&fr_no=1",3.12,"2017-02",1.6,"自动",8.8,15.3
620,"kia","SUV","https://www.guazi.com/sh/e8b273172f079b93x.htm#fr_page=list&fr_pos=city&fr_no=2",5.46,"2014-11",2,"手动",6.5,17.9
621,"kia","SUV","https://www.guazi.com/sh/bb489e0bb4b32218x.htm#fr_page=list&fr_pos=city&fr_no=3",10.42,"2013-06",2,"自动",7.2,19.4
622,"kia","SUV","https://www.guazi.com/sh/32b908a1fc3452fbx.htm#fr_page=list&fr_pos=city&fr_no=4",4.25,"2012-05",2,"自动",9,22.8
623,"kia","SUV","https://www.guazi.com/sh/ee43ec21803e4c03x.htm#fr_page=list&fr_pos=city&fr_no=5",8.31,"2012-12",2,"自动",8,20.9
624,"kia","SUV","https://www.guazi.com/sh/d03f798ffe3a92e0x.htm#fr_page=list&fr_pos=city&fr_no=6",2.53,"2015-01",2,"自动",8.5,13
625,"kia","SUV","https://www.guazi.com/sh/bfbcd6f4ef378baax.htm#fr_page=list&fr_pos=city&fr_no=7",1.49,"2018-05",1.6,"自动",13.5,19.2
626,"kia","SUV","https://www.guazi.com/sh/2340c359b2bfaa7fx.htm#fr_page=list&fr_pos=city&fr_no=8",3.24,"2015-12",2,"自动",10.45,19.3
627,"kia","SUV","https://www.guazi.com/sh/9155c8bfc9769810x.htm#fr_page=list&fr_pos=city&fr_no=9",2.39,"2016-11",1.6,"自动",10.8,19.2
628,"hyundai","SUV","https://www.guazi.com/sh/2829cd4c652db3f0x.htm#fr_page=list&fr_pos=city&fr_no=0",7.55,"2014-08",3,"自动",14.6,40.6
629,"hyundai","SUV","https://www.guazi.com/sh/9d0709fd43b2f233x.htm#fr_page=list&fr_pos=city&fr_no=1",0.76,"2018-01",2,"自动",14,16.5
630,"hyundai","SUV","https://www.guazi.com/sh/b24135859f51f0c8x.htm#fr_page=list&fr_pos=city&fr_no=2",6.11,"2013-09",3,"自动",15.2,40.6
631,"hyundai","SUV","https://www.guazi.com/sh/57e6647ebd6365c1x.htm#fr_page=list&fr_pos=city&fr_no=3",2.83,"2017-02",1.6,"自动",11.8,19.5
632,"hyundai","SUV","https://www.guazi.com/sh/aff4a56e38e9d3a3x.htm#fr_page=list&fr_pos=city&fr_no=4",1.19,"2017-11",1.6,"自动",15.2,19.5
633,"hyundai","SUV","https://www.guazi.com/sh/91a4ba81a4a09664x.htm#fr_page=list&fr_pos=city&fr_no=5",2.4,"2016-12",1.6,"自动",11.7,19.5
634,"hyundai","SUV","https://www.guazi.com/sh/cd63c97363126d0cx.htm#fr_page=list&fr_pos=city&fr_no=6",5.26,"2016-09",2.2,"自动",18,35.3
635,"hyundai","SUV","https://www.guazi.com/sh/6b7a578ba1c72c69x.htm#fr_page=list&fr_pos=city&fr_no=7",2.59,"2016-08",2,"自动",10,17.8
636,"hyundai","SUV","https://www.guazi.com/sh/83b21571ddb4cff4x.htm#fr_page=list&fr_pos=city&fr_no=8",14.22,"2014-01",2.4,"自动",13,27.1
637,"hyundai","SUV","https://www.guazi.com/sh/905c419d2d42b2ddx.htm#fr_page=list&fr_pos=city&fr_no=9",3.46,"2015-09",2,"自动",16,26
638,"hyundai","SUV","https://www.guazi.com/sh/b0f2e2a0b727cadbx.htm#fr_page=list&fr_pos=city&fr_no=10",11.82,"2011-06",2.4,"自动",9,31.1
639,"hyundai","SUV","https://www.guazi.com/sh/3da1d3d663d67b89x.htm#fr_page=list&fr_pos=city&fr_no=11",3.36,"2015-09",1.6,"手动",7,13
640,"hyundai","SUV","https://www.guazi.com/sh/94e464169ea40fe9x.htm#fr_page=list&fr_pos=city&fr_no=12",3.38,"2018-02",1.4,"自动",10,15.5
641,"hyundai","SUV","https://www.guazi.com/sh/21fafa028671d0fdx.htm#fr_page=list&fr_pos=city&fr_no=13",1.97,"2015-08",1.6,"自动",9,15.5
642,"hyundai","SUV","https://www.guazi.com/sh/d00036fd75127822x.htm#fr_page=list&fr_pos=city&fr_no=14",1.86,"2016-09",2,"自动",10.9,19.2
643,"hyundai","SUV","https://www.guazi.com/sh/85d774cdaa2847b3x.htm#fr_page=list&fr_pos=city&fr_no=15",3.07,"2017-06",2,"自动",17.8,26
644,"hyundai","SUV","https://www.guazi.com/sh/9b3441334bd00c14x.htm#fr_page=list&fr_pos=city&fr_no=16",0.62,"2018-02",2,"自动",11.4,15.2
645,"hyundai","SUV","https://www.guazi.com/sh/4103c71e23922ec6x.htm#fr_page=list&fr_pos=city&fr_no=17",5.8,"2015-05",2.4,"自动",14.5,23.9
646,"hyundai","SUV","https://www.guazi.com/sh/0c2ee0e2bc69faa6x.htm#fr_page=list&fr_pos=city&fr_no=18",3.13,"2016-09",1.6,"自动",11.87,19.5
647,"hyundai","SUV","https://www.guazi.com/sh/99cc096b5d398cafx.htm#fr_page=list&fr_pos=city&fr_no=19",2.34,"2015-06",2.4,"自动",14.25,26
648,"hyundai","SUV","https://www.guazi.com/sh/4644f23fc51b1bddx.htm#fr_page=list&fr_pos=city&fr_no=20",7.76,"2015-08",2,"自动",9.7,21.3
649,"hyundai","SUV","https://www.guazi.com/sh/3c94bd55caa9ae08x.htm#fr_page=list&fr_pos=city&fr_no=21",0.94,"2018-02",1.6,"自动",12.68,19.5
650,"hyundai","SUV","https://www.guazi.com/sh/e40729b410ab21e8x.htm#fr_page=list&fr_pos=city&fr_no=22",8.93,"2014-09",3,"自动",16.3,35.8
651,"hyundai","SUV","https://www.guazi.com/sh/f5b7420a1831f452x.htm#fr_page=list&fr_pos=city&fr_no=23",0.57,"2018-08",1.6,"自动",14.5,19.5
652,"hyundai","SUV","https://www.guazi.com/sh/f287b344eedf3f11x.htm#fr_page=list&fr_pos=city&fr_no=24",1.88,"2017-05",2.4,"自动",16.6,26
653,"hyundai","SUV","https://www.guazi.com/sh/437d955185d146c9x.htm#fr_page=list&fr_pos=city&fr_no=25",2.21,"2017-07",1.6,"自动",13,19.5
654,"hyundai","SUV","https://www.guazi.com/sh/f3418db21130d5eax.htm#fr_page=list&fr_pos=city&fr_no=26",12.13,"2013-11",2.4,"自动",9.5,27.1
655,"hyundai","SUV","https://www.guazi.com/sh/50d92c76217ac2cdx.htm#fr_page=list&fr_pos=city&fr_no=27",3.51,"2016-06",1.6,"自动",12,19.5
656,"hyundai","SUV","https://www.guazi.com/sh/029b4115ce7bd0dbx.htm#fr_page=list&fr_pos=city&fr_no=28",13.93,"2013-10",2,"自动",7,21.4
657,"hyundai","SUV","https://www.guazi.com/sh/2df833321a0330d9x.htm#fr_page=list&fr_pos=city&fr_no=29",8.34,"2016-08",1.6,"自动",15,19.5
658,"hyundai","SUV","https://www.guazi.com/sh/8ade56e9ec070aafx.htm#fr_page=list&fr_pos=city&fr_no=30",3.55,"2016-09",1.6,"自动",11.4,19.5
659,"hyundai","SUV","https://www.guazi.com/sh/cf244295253c9196x.htm#fr_page=list&fr_pos=city&fr_no=31",5.07,"2012-02",2,"自动",6.91,21.3
660,"hyundai","SUV","https://www.guazi.com/sh/59cbda5c24e0b9aex.htm#fr_page=list&fr_pos=city&fr_no=32",3.47,"2013-11",2,"自动",8,21.4
661,"hyundai","SUV","https://www.guazi.com/sh/350b2734bc049a62x.htm#fr_page=list&fr_pos=city&fr_no=33",10.62,"2011-01",2,"自动",6,21.3
662,"hyundai","SUV","https://www.guazi.com/sh/0e1269a2244bba66x.htm#fr_page=list&fr_pos=city&fr_no=34",6.56,"2014-01",2,"自动",9.8,21.4
663,"hyundai","SUV","https://www.guazi.com/sh/2d2a8e791fa5502ax.htm#fr_page=list&fr_pos=city&fr_no=35",3,"2013-02",2,"自动",6.8,20
664,"hyundai","SUV","https://www.guazi.com/sh/ccc995a09167b721x.htm#fr_page=list&fr_pos=city&fr_no=36",4.02,"2016-01",2,"自动",9.97,19.2
665,"hyundai","SUV","https://www.guazi.com/sh/125e38cb972823d1x.htm#fr_page=list&fr_pos=city&fr_no=37",8.83,"2012-02",2.4,"自动",7,23.2
666,"hyundai","SUV","https://www.guazi.com/sh/e43645f1e90d752dx.htm#fr_page=list&fr_pos=city&fr_no=38",8.78,"2014-06",2,"自动",7.6,21.4
667,"hyundai","SUV","https://www.guazi.com/sh/c5c586d280e59b42x.htm#fr_page=list&fr_pos=city&fr_no=39",2.74,"2017-02",2,"自动",12,19.2
668,"hyundai","SUV","https://www.guazi.com/sh/547cae6ca1c49b35x.htm#fr_page=list&fr_pos=city&fr_no=0",6.6,"2012-10",2,"自动",7.45,NA
669,"hyundai","SUV","https://www.guazi.com/sh/223921ee0fcd2351x.htm#fr_page=list&fr_pos=city&fr_no=1",8.03,"2012-01",2,"自动",7,21.3
670,"hyundai","SUV","https://www.guazi.com/sh/012c882047b84b26x.htm#fr_page=list&fr_pos=city&fr_no=2",2.43,"2017-02",2,"自动",11.32,19.2
671,"hyundai","SUV","https://www.guazi.com/sh/91f40b9ffdbe0918x.htm#fr_page=list&fr_pos=city&fr_no=3",5.5,"2013-10",2,"自动",11.46,32.2
672,"hyundai","SUV","https://www.guazi.com/sh/dae12037fe428dbbx.htm#fr_page=list&fr_pos=city&fr_no=4",10.78,"2012-10",2,"自动",6.3,20
673,"hyundai","SUV","https://www.guazi.com/sh/650c42eb9fe92b36x.htm#fr_page=list&fr_pos=city&fr_no=5",3.17,"2017-09",1.6,"自动",8.79,15.5
674,"hyundai","SUV","https://www.guazi.com/sh/514321ae4f1615d8x.htm#fr_page=list&fr_pos=city&fr_no=6",4.27,"2016-06",1.6,"自动",12.3,19.5
675,"hyundai","SUV","https://www.guazi.com/sh/c0a0f1efea2629bbx.htm#fr_page=list&fr_pos=city&fr_no=7",9.51,"2014-12",1.6,"自动",7.5,17
676,"hyundai","SUV","https://www.guazi.com/sh/3caab051a6061714x.htm#fr_page=list&fr_pos=city&fr_no=8",4.13,"2015-01",2.4,"自动",14.7,27.1
677,"hyundai","SUV","https://www.guazi.com/sh/46c4c7be66c7357cx.htm#fr_page=list&fr_pos=city&fr_no=9",5.89,"2012-06",2,"自动",6.63,21.3
678,"dazhong","MPV","https://www.guazi.com/sh/5b6c94871c4f5dabx.htm#fr_page=list&fr_pos=city&fr_no=0",2.31,"2018-04",1.4,"自动",13.8,18.4
679,"dazhong","MPV","https://www.guazi.com/sh/911e82510e16c962x.htm#fr_page=list&fr_pos=city&fr_no=1",1.58,"2017-03",2,"自动",34.8,42.2
680,"dazhong","MPV","https://www.guazi.com/sh/38a09dce262ff003x.htm#fr_page=list&fr_pos=city&fr_no=2",7.71,"2015-08",2,"自动",15.5,34.1
681,"dazhong","MPV","https://www.guazi.com/sh/57c348844dfa23f8x.htm#fr_page=list&fr_pos=city&fr_no=3",7.87,"2013-09",2,"自动",24.5,54.3
682,"dazhong","MPV","https://www.guazi.com/sh/dfac0f167c3c1479x.htm#fr_page=list&fr_pos=city&fr_no=4",0.77,"2018-05",2,"自动",20.9,30.3
683,"dazhong","MPV","https://www.guazi.com/sh/83b92ea89a5e596dx.htm#fr_page=list&fr_pos=city&fr_no=5",0.82,"2017-12",1.8,"自动",16.5,25.1
684,"dazhong","MPV","https://www.guazi.com/sh/e9ba94029e5de2dcx.htm#fr_page=list&fr_pos=city&fr_no=6",2.56,"2017-02",2,"自动",20,30.3
685,"dazhong","MPV","https://www.guazi.com/sh/a4e535f44dcbca49x.htm#fr_page=list&fr_pos=city&fr_no=7",3.8,"2016-10",1.4,"自动",12.3,21.7
686,"dazhong","MPV","https://www.guazi.com/sh/6bb92573517aeccex.htm#fr_page=list&fr_pos=city&fr_no=8",4.37,"2016-12",1.4,"自动",18.5,29.3
687,"dazhong","MPV","https://www.guazi.com/sh/fb8d3f1bec5be3fdx.htm#fr_page=list&fr_pos=city&fr_no=9",14.79,"2016-10",1.4,"手动",8.15,16.9
688,"dazhong","MPV","https://www.guazi.com/sh/2da995bc5d365accx.htm#fr_page=list&fr_pos=city&fr_no=10",3.84,"2015-12",2,"自动",17.5,32.8
689,"dazhong","MPV","https://www.guazi.com/sh/1bf748e5dc4f6226x.htm#fr_page=list&fr_pos=city&fr_no=11",2.02,"2018-08",1.4,"自动",15,23.9
690,"dazhong","MPV","https://www.guazi.com/sh/2c5c8610c1643f06x.htm#fr_page=list&fr_pos=city&fr_no=12",0.88,"2016-04",1.4,"自动",16,23.9
691,"dazhong","MPV","https://www.guazi.com/sh/1e17543bcc776c9ex.htm#fr_page=list&fr_pos=city&fr_no=13",2.48,"2018-07",1.4,"自动",15,18.4
692,"dazhong","MPV","https://www.guazi.com/sh/1412df90e4f6d57ax.htm#fr_page=list&fr_pos=city&fr_no=14",0.14,"2018-08",1.4,"自动",14.5,18.4
693,"dazhong","MPV","https://www.guazi.com/sh/e72258777ce7afb9x.htm#fr_page=list&fr_pos=city&fr_no=15",11.28,"2013-06",1.4,"自动",6.8,18.6
694,"dazhong","MPV","https://www.guazi.com/sh/5603b1a29a788ffdx.htm#fr_page=list&fr_pos=city&fr_no=16",11.26,"2015-06",2,"自动",26,62.3
695,"dazhong","MPV","https://www.guazi.com/sh/9999a52ad6e29c03x.htm#fr_page=list&fr_pos=city&fr_no=17",3.08,"2016-07",2,"自动",18,32.8
